vector,row,col
v,13094,1
I,V
2395.0,4.538989101173969e-22
2396.0,-4.538989101173969e-22
2400.0,-1.5092138761403445e-20
2402.0,4.538989101173969e-22
2403.0,4.538989101173969e-22
2404.0,4.538989101173969e-22
2405.0,4.538989101173969e-22
2406.0,4.538989101173969e-22
2411.0,2.6430741254301243e-17
2412.0,4.538989101173969e-22
2417.0,4.538989101173969e-22
2418.0,4.538989101173969e-22
2419.0,4.538989101173969e-22
2420.0,4.538989101173969e-22
2423.0,4.538989101173969e-22
2424.0,4.538989101173969e-22
2425.0,2.8368681882337306e-20
2426.0,-2.8368681882337306e-20
2429.0,-4.538989101173969e-22
2430.0,-4.538989101173969e-22
2431.0,4.538989101173969e-22
2432.0,4.538989101173969e-22
2433.0,-4.538989101173969e-22
2434.0,-4.538989101173969e-22
2435.0,4.538989101173969e-22
2436.0,-4.538989101173969e-22
2437.0,4.538989101173969e-22
2438.0,-4.538989101173969e-22
2439.0,8.775788741050725e-22
2440.0,8.775788741050725e-22
2441.0,4.538989101173969e-22
2442.0,4.538989101173969e-22
2443.0,4.538989101173969e-22
2444.0,4.538989101173969e-22
2445.0,-4.538989101173969e-22
2446.0,4.538989101173969e-22
2447.0,-4.538989101173969e-22
2448.0,4.538989101173969e-22
2453.0,4.538989101173969e-22
2454.0,4.538989101173969e-22
2455.0,4.538989101173969e-22
2456.0,4.538989101173969e-22
2459.0,-3.372553963935317e-16
2460.0,3.372553963935317e-16
2469.0,-4.538989101173969e-22
2470.0,4.538989101173969e-22
2471.0,-4.538989101173969e-22
2472.0,4.538989101173969e-22
2473.0,3.372418929009557e-16
2474.0,-3.372418929009557e-16
2475.0,-4.538989101173969e-22
2476.0,4.538989101173969e-22
2481.0,3.372457510416917e-16
2482.0,-3.372457510416917e-16
2487.0,-4.3120396461152706e-21
2488.0,4.3120396461152706e-21
2491.0,-4.538989101173969e-22
2492.0,4.538989101173969e-22
2493.0,-4.538989101173969e-22
2494.0,4.538989101173969e-22
2495.0,7.298497868633402e-20
2496.0,7.298497868633402e-20
2497.0,-4.538989101173969e-22
2501.0,-4.538989101173969e-22
2502.0,-4.538989101173969e-22
2503.0,4.538989101173969e-22
2504.0,4.538989101173969e-22
2505.0,4.538989101173969e-22
2506.0,-4.538989101173969e-22
2507.0,4.538989101173969e-22
2508.0,4.538989101173969e-22
2509.0,-4.538989101173969e-22
2510.0,-4.538989101173969e-22
2511.0,-4.538989101173969e-22
2512.0,4.538989101173969e-22
2514.0,-4.538989101173969e-22
2515.0,4.538989101173969e-22
2516.0,-4.538989101173969e-22
2517.0,-4.538989101173969e-22
2518.0,4.538989101173969e-22
2519.0,-4.538989101173969e-22
2520.0,-4.538989101173969e-22
2521.0,4.538989101173969e-22
2530.0,5.327260208411182e-17
2532.0,-2.882151885508628e-16
2533.0,3.5589866946887953e-17
2534.0,3.283266316336919e-17
2538.0,3.5589866946887953e-17
2539.0,3.283266316336919e-17
2544.0,-9.455930253729654e-16
2545.0,7.445317032104773e-16
2594.0,-7.211868412828204e-16
2595.0,-1.8376244655193583e-17
2596.0,-1.8376244655193583e-17
2597.0,-1.8376244655193583e-17
2598.0,-1.8376244655193583e-17
2599.0,-1.8376244655193583e-17
2600.0,-1.8376244655193583e-17
2601.0,-1.8376244655193583e-17
2602.0,-1.8376244655193583e-17
2603.0,-1.8376244655193583e-17
2604.0,-1.8376244655193583e-17
2605.0,-1.8376244655193583e-17
